season,holiday,workingday,weather,temp,humidity,windspeed
2,0,0,2,26.24,50,15.0013
1,0,1,1,15.58,54,12.998
3,0,0,1,33.62,41,15.0013
1,0,1,2,8.2,59,6.0032
1,0,1,1,9.84,65,15.0013
4,0,1,1,20.5,51,11.0014
4,0,0,2,14.76,46,31.0009
3,0,1,1,32.8,29,11.0014
4,1,0,1,16.4,76,6.0032
3,0,1,2,28.7,61,8.9981
2,0,1,1,30.34,42,12.998
2,0,0,1,34.44,30,15.0013
2,0,0,2,25.42,65,8.9981
4,0,0,1,10.66,87,7.0015
1,0,1,2,7.38,40,19.0012
1,0,0,1,17.22,41,16.9979
2,0,1,2,18.04,62,8.9981
1,0,1,1,8.2,59,26.0027
1,0,0,1,18.04,16,43.0006
1,0,1,1,7.38,51,19.9995
4,0,1,1,9.84,52,19.0012
4,0,1,1,21.32,32,6.0032
2,0,1,3,22.96,94,8.9981
1,0,1,1,9.84,38,32.9975
1,0,0,1,9.02,55,19.0012
4,0,0,1,16.4,50,15.0013
1,1,0,1,10.66,41,26.0027
2,1,0,1,32.8,33,26.0027
4,0,1,3,22.14,77,6.0032
2,0,1,1,28.7,54,8.9981
2,0,0,1,25.42,38,6.0032
3,0,0,3,25.42,83,12.998
2,0,1,2,23.78,68,12.998
1,0,1,1,17.22,62,19.0012
2,0,1,1,23.78,24,27.9993
3,0,1,3,24.6,94,16.9979
1,0,0,1,14.76,37,23.9994
4,0,1,1,13.94,49,0.0
4,0,1,1,13.12,57,7.0015
3,0,1,1,29.52,66,16.9979
1,1,0,1,4.1,54,7.0015
4,0,0,1,17.22,38,19.9995
2,0,0,2,14.76,100,6.0032
1,0,1,2,9.84,60,6.0032
2,0,1,1,24.6,73,6.0032
1,0,1,1,11.48,65,19.0012
3,0,0,1,24.6,88,8.9981
3,0,1,1,32.8,55,11.0014
3,0,1,1,32.8,55,27.9993
3,0,0,3,29.52,74,19.9995
1,0,1,1,9.02,37,22.0028
3,0,1,1,30.34,51,19.0012
2,0,1,2,27.88,65,11.0014
1,0,1,2,13.12,93,6.0032
1,0,1,2,9.02,87,7.0015
4,0,1,2,25.42,94,0.0
1,0,0,1,3.28,53,16.9979
4,0,1,1,9.02,64,6.0032
4,0,1,2,24.6,94,0.0
2,0,1,2,25.42,53,16.9979
3,0,1,1,28.7,61,11.0014
2,0,1,1,18.86,59,0.0
3,0,1,2,28.7,54,12.998
1,0,0,1,18.04,47,15.0013
4,0,1,1,17.22,67,16.9979
3,0,1,1,27.06,69,8.9981
2,0,0,1,26.24,89,16.9979
1,0,1,3,13.94,87,15.0013
3,0,1,3,28.7,79,11.0014
4,0,1,2,10.66,60,6.0032
2,0,1,2,21.32,77,22.0028
3,1,0,2,30.34,62,7.0015
1,0,0,1,5.74,42,22.0028
3,0,1,1,28.7,79,16.9979
2,0,0,1,30.34,40,12.998
3,0,0,1,20.5,68,0.0
3,0,1,3,26.24,94,8.9981
2,0,0,3,21.32,83,39.0007
1,0,1,3,14.76,93,12.998
2,0,1,1,27.88,26,16.9979
4,0,1,2,21.32,68,11.0014
1,0,1,1,17.22,77,16.9979
1,0,1,1,16.4,37,7.0015
2,0,1,2,22.14,68,15.0013
2,0,1,1,19.68,77,6.0032
2,0,1,1,21.32,77,0.0
3,0,0,1,28.7,79,7.0015
4,0,0,1,9.02,75,12.998
1,0,1,1,28.7,39,15.0013
3,0,1,1,29.52,74,8.9981
2,0,0,1,26.24,53,12.998
2,0,1,2,22.14,68,19.0012
2,0,0,1,22.96,30,30.0026
1,0,1,1,4.92,50,19.0012
2,0,1,1,24.6,60,19.9995
1,0,1,3,19.68,82,6.0032
3,0,1,1,26.24,73,7.0015
1,0,1,1,8.2,40,27.9993
4,0,1,2,22.14,88,0.0
3,0,1,2,24.6,88,8.9981
2,0,1,1,13.94,71,7.0015
4,0,1,3,18.86,100,16.9979
4,0,0,1,10.66,60,11.0014
3,0,1,1,28.7,48,8.9981
1,0,1,1,13.94,57,7.0015
2,0,0,1,27.88,24,12.998
1,0,1,3,9.02,93,7.0015
1,0,0,1,12.3,52,22.0028
1,0,1,1,21.32,68,0.0
1,0,1,2,8.2,40,12.998
4,0,1,2,13.12,66,7.0015
1,0,0,2,18.04,94,16.9979
3,0,1,1,25.42,73,22.0028
2,0,1,1,27.06,74,7.0015
3,0,0,2,27.06,83,11.0014
4,0,0,1,6.56,59,8.9981
3,0,1,2,22.14,64,22.0028
2,0,0,1,18.86,82,7.0015
4,0,0,2,13.94,49,22.0028
3,0,0,1,24.6,83,7.0015
1,0,1,1,27.06,44,19.0012
3,0,1,1,24.6,78,6.0032
2,0,1,1,24.6,83,0.0
3,0,1,1,32.8,27,12.998
4,0,1,1,17.22,58,6.0032
1,0,0,2,12.3,100,15.0013
2,0,0,1,31.16,55,0.0
2,0,1,2,26.24,61,30.0026
3,0,1,1,29.52,74,7.0015
3,0,1,1,32.8,33,16.9979
3,0,1,2,31.16,45,15.0013
3,0,1,2,27.06,56,6.0032
1,0,1,1,10.66,33,35.0008
1,0,1,2,11.48,48,16.9979
3,0,1,1,28.7,61,8.9981
4,0,1,2,14.76,93,0.0
3,0,1,2,29.52,51,0.0
1,0,1,3,17.22,0,15.0013
3,0,0,2,30.34,70,19.0012
2,0,0,1,21.32,72,7.0015
4,0,1,2,13.12,45,15.0013
2,0,0,2,33.62,46,8.9981
4,0,1,1,20.5,45,27.9993
3,0,0,2,27.06,89,0.0
3,0,0,2,21.32,68,12.998
1,0,0,1,4.92,46,35.0008
4,0,1,1,13.94,93,0.0
1,0,1,3,5.74,86,12.998
3,0,1,2,27.06,89,0.0
3,0,0,3,29.52,84,16.9979
3,0,1,1,33.62,49,23.9994
4,0,1,3,19.68,48,16.9979
3,0,1,2,27.88,79,0.0
2,0,1,2,26.24,44,19.0012
4,0,0,1,17.22,77,19.9995
4,0,1,3,22.96,83,8.9981
2,0,1,1,21.32,77,0.0
4,0,1,1,17.22,50,23.9994
2,0,1,1,21.32,88,0.0
4,0,1,1,17.22,71,11.0014
4,0,0,1,22.96,40,26.0027
4,0,0,1,22.14,88,16.9979
2,0,1,2,22.96,68,15.0013
3,1,0,3,27.06,94,16.9979
1,0,1,2,12.3,75,11.0014
4,0,1,1,16.4,76,8.9981
1,0,1,2,25.42,38,36.9974
1,0,1,2,17.22,82,0.0
1,0,0,2,9.02,64,12.998
3,0,1,1,33.62,46,8.9981
1,0,0,1,7.38,37,27.9993
4,0,1,1,13.94,61,19.0012
3,0,1,1,26.24,69,6.0032
3,0,1,1,33.62,46,7.0015
2,0,1,1,24.6,56,11.0014
3,0,0,2,22.96,60,7.0015
1,0,1,2,12.3,52,15.0013
1,0,0,2,15.58,76,15.0013
3,0,0,3,26.24,83,8.9981
4,0,1,1,29.52,39,16.9979
4,0,1,1,13.12,53,15.0013
4,0,0,2,16.4,76,22.0028
4,0,1,2,22.96,46,39.0007
2,0,1,1,26.24,65,12.998
1,0,1,1,9.84,70,7.0015
2,0,0,3,21.32,83,39.0007
3,0,1,1,27.06,74,6.0032
2,0,1,2,23.78,78,7.0015
1,0,1,1,18.04,62,32.9975
4,0,1,1,19.68,67,16.9979
3,0,1,2,26.24,89,0.0
3,0,1,1,22.96,88,0.0
2,0,1,1,27.06,34,16.9979
4,0,0,1,24.6,73,12.998
4,0,1,1,22.14,60,19.0012
2,0,1,2,26.24,89,19.0012
2,0,0,1,33.62,56,16.9979
3,0,1,3,24.6,88,0.0
3,0,1,1,28.7,79,12.998
3,0,1,1,29.52,74,22.0028
4,0,1,1,27.06,41,0.0
3,0,1,1,30.34,58,15.0013
3,0,1,1,30.34,51,15.0013
2,0,1,1,29.52,23,19.9995
2,0,1,1,17.22,50,15.0013
2,0,1,2,24.6,78,8.9981
2,0,1,1,17.22,58,19.0012
1,0,1,1,13.12,53,19.0012
1,0,0,1,9.02,44,19.0012
4,0,0,1,22.96,73,6.0032
4,0,1,1,13.12,42,7.0015
4,0,1,1,16.4,40,15.0013
3,0,1,2,31.16,52,16.9979
3,0,0,1,28.7,65,0.0
4,0,1,1,13.12,49,12.998
2,0,0,2,30.34,51,7.0015
2,0,1,1,22.96,60,15.0013
4,0,0,1,12.3,61,7.0015
1,0,1,1,5.74,69,12.998
2,0,1,1,29.52,58,8.9981
3,0,0,1,31.98,66,7.0015
2,0,1,1,20.5,36,0.0
3,1,0,2,30.34,70,19.0012
3,0,0,2,25.42,88,0.0
2,0,1,2,25.42,69,12.998
3,0,0,3,31.16,67,16.9979
4,0,1,2,13.94,46,7.0015
4,0,0,2,13.12,49,12.998
4,0,0,1,13.94,87,6.0032
3,0,0,1,25.42,73,12.998
2,0,0,2,21.32,94,11.0014
4,0,1,1,9.02,80,0.0
1,0,1,2,18.86,88,0.0
2,1,0,1,22.14,52,30.0026
2,0,0,2,21.32,94,8.9981
4,0,1,1,25.42,50,0.0
3,0,1,1,30.34,66,11.0014
2,0,0,1,21.32,63,7.0015
2,0,0,2,15.58,94,8.9981
3,0,1,2,29.52,58,7.0015
2,0,1,1,22.96,43,6.0032
3,0,1,1,31.16,55,26.0027
3,0,1,1,26.24,73,7.0015
1,0,0,2,9.84,56,19.9995
4,0,0,2,11.48,61,6.0032
2,0,1,1,21.32,29,23.9994
4,0,1,1,18.04,18,27.9993
1,0,1,1,26.24,53,22.0028
4,0,0,1,16.4,69,7.0015
3,0,1,2,27.06,94,6.0032
1,0,1,1,9.84,21,7.0015
4,0,1,2,14.76,57,11.0014
4,0,1,1,12.3,49,23.9994
2,0,1,1,22.96,83,6.0032
1,0,0,1,14.76,32,35.0008
1,0,1,1,13.12,53,26.0027
2,0,1,3,24.6,78,22.0028
3,0,1,1,28.7,79,7.0015
2,0,1,1,22.96,37,19.0012
3,0,1,2,21.32,48,8.9981
3,0,1,1,27.06,83,6.0032
2,0,1,2,22.14,64,8.9981
1,0,1,2,15.58,34,0.0
2,0,1,1,13.94,66,16.9979
2,0,0,1,27.88,74,6.0032
3,0,1,1,27.06,74,7.0015
2,0,1,1,21.32,55,7.0015
2,0,1,2,22.96,43,8.9981
3,0,1,3,26.24,83,15.0013
3,0,1,1,22.96,88,7.0015
4,0,1,1,17.22,50,19.0012
3,0,1,1,28.7,74,19.0012
4,0,0,1,20.5,45,15.0013
4,0,1,2,14.76,81,11.0014
4,0,1,2,23.78,88,12.998
2,0,1,2,21.32,88,12.998
4,0,0,1,12.3,31,0.0
1,0,1,2,8.2,86,22.0028
3,0,1,1,27.06,74,6.0032
2,0,1,1,30.34,51,11.0014
4,0,1,1,22.96,52,19.9995
4,0,0,3,16.4,76,12.998
1,0,0,1,9.02,80,8.9981
3,1,0,1,27.06,94,0.0
4,0,1,1,13.12,53,15.0013
4,0,0,2,10.66,60,12.998
3,0,1,1,32.8,41,15.0013
1,0,1,1,10.66,56,6.0032
2,0,1,1,31.16,58,7.0015
2,0,0,3,12.3,100,16.9979
3,0,1,1,33.62,41,15.0013
2,0,0,1,13.12,57,15.0013
1,0,1,3,12.3,81,0.0
1,0,1,1,8.2,80,35.0008
2,0,1,1,30.34,28,7.0015
3,0,0,1,25.42,41,19.0012
4,0,0,2,16.4,87,19.0012
1,0,1,2,9.02,55,6.0032
3,0,1,1,28.7,74,0.0
4,0,1,1,16.4,50,0.0
3,0,1,1,29.52,66,0.0
4,0,0,1,14.76,93,8.9981
1,0,0,1,9.02,27,12.998
1,0,1,1,12.3,33,35.0008
2,0,0,2,21.32,59,8.9981
3,0,1,2,28.7,65,7.0015
1,0,1,1,13.94,46,35.0008
2,0,1,1,18.04,62,16.9979
4,0,1,3,18.86,88,26.0027
4,0,1,1,19.68,44,11.0014
3,0,1,1,31.16,45,22.0028
1,0,1,3,16.4,82,0.0
1,0,1,2,9.84,65,11.0014
3,0,1,1,22.96,73,6.0032
4,1,0,3,22.14,73,15.0013
4,0,0,1,12.3,28,0.0
2,0,1,1,25.42,29,16.9979
1,0,1,1,5.74,59,11.0014
3,0,0,1,18.86,72,11.0014
3,0,1,3,25.42,94,11.0014
4,0,1,3,16.4,76,0.0
1,0,0,2,11.48,52,16.9979
4,0,1,1,13.94,66,11.0014
2,0,1,1,17.22,62,6.0032
1,0,1,2,26.24,57,12.998
3,0,1,3,25.42,94,11.0014
3,0,1,1,29.52,70,7.0015
3,0,1,1,29.52,58,15.0013
4,0,0,1,13.12,61,8.9981
2,0,0,1,19.68,63,0.0
1,0,1,1,12.3,70,0.0
1,0,1,1,14.76,71,19.9995
2,0,1,2,30.34,58,11.0014
3,0,1,1,27.88,69,19.0012
2,0,1,1,14.76,53,11.0014
1,0,1,2,11.48,61,6.0032
2,0,0,2,27.06,78,0.0
4,0,1,1,18.86,88,16.9979
2,0,1,3,22.14,73,12.998
1,0,1,2,18.04,0,26.0027
2,0,1,3,21.32,94,15.0013
1,0,1,1,22.14,34,15.0013
2,0,1,1,12.3,65,22.0028
1,0,0,1,22.96,64,11.0014
1,0,0,1,10.66,75,7.0015
4,0,1,1,19.68,55,12.998
1,1,0,2,9.84,41,27.9993
4,0,0,1,12.3,87,6.0032
4,0,1,3,13.12,87,16.9979
1,0,0,1,5.74,50,0.0
2,0,1,1,22.96,94,0.0
4,0,1,2,15.58,94,0.0
4,0,0,1,22.14,45,11.0014
4,0,0,2,13.94,87,6.0032
4,0,1,2,21.32,68,15.0013
1,0,1,1,11.48,45,16.9979
3,0,1,1,31.16,66,11.0014
3,0,1,2,28.7,54,0.0
2,0,1,1,36.9,42,15.0013
1,0,1,2,12.3,56,11.0014
3,0,1,1,28.7,79,19.0012
1,0,1,1,19.68,41,15.0013
4,0,1,2,18.86,88,6.0032
3,0,1,1,25.42,53,8.9981
1,0,1,1,15.58,50,16.9979
2,0,0,2,26.24,69,7.0015
4,0,0,1,22.14,56,12.998
3,0,1,1,28.7,70,16.9979
2,0,1,2,18.86,82,22.0028
3,0,1,1,32.8,49,11.0014
3,0,1,1,30.34,66,19.9995
2,1,0,1,32.8,31,26.0027
1,0,1,1,20.5,45,15.0013
4,0,1,2,20.5,77,19.9995
3,0,1,1,31.16,66,8.9981
1,0,1,1,12.3,52,27.9993
2,0,1,1,23.78,21,16.9979
4,0,0,1,13.12,45,27.9993
4,0,1,1,21.32,45,11.0014
4,0,0,1,10.66,48,16.9979
2,0,1,2,19.68,88,7.0015
3,0,1,2,24.6,60,12.998
2,0,1,1,21.32,68,0.0
3,1,0,2,27.88,69,19.0012
1,0,1,1,13.94,31,23.9994
4,0,1,1,15.58,40,11.0014
2,0,1,1,20.5,27,19.0012
1,0,0,1,13.94,42,12.998
2,0,1,1,21.32,48,0.0
1,0,1,2,13.12,87,11.0014
4,0,1,1,13.12,31,22.0028
3,0,1,1,24.6,69,8.9981
2,0,1,2,24.6,78,12.998
4,0,1,1,9.02,60,15.0013
3,0,1,2,28.7,70,11.0014
1,0,0,1,9.02,42,19.0012
1,0,1,1,5.74,50,12.998
1,0,0,3,18.04,100,15.0013
1,0,0,1,9.84,41,22.0028
3,0,0,1,29.52,74,7.0015
2,0,1,1,26.24,27,19.0012
3,0,1,2,29.52,74,16.9979
1,0,1,2,7.38,43,11.0014
3,0,1,2,29.52,70,7.0015
2,0,1,2,25.42,50,6.0032
2,0,1,2,23.78,56,8.9981
4,0,1,2,13.12,49,15.0013
4,0,1,2,13.12,66,11.0014
3,0,1,2,31.16,66,6.0032
4,0,1,2,10.66,70,6.0032
4,0,1,1,13.94,42,19.9995
1,0,1,1,21.32,68,8.9981
4,0,1,1,14.76,50,22.0028
3,1,0,1,36.9,35,0.0
2,0,1,1,31.16,27,15.0013
1,0,1,1,11.48,28,22.0028
4,0,1,1,8.2,69,7.0015
4,1,0,2,13.94,76,11.0014
2,0,1,1,18.86,51,8.9981
3,0,0,1,27.88,65,19.9995
4,0,1,2,15.58,50,15.0013
4,0,1,1,13.94,46,15.0013
2,0,1,1,24.6,83,19.9995
3,0,1,1,31.16,62,12.998
1,0,1,3,5.74,93,0.0
1,1,0,1,4.1,58,11.0014
4,0,1,1,17.22,35,7.0015
4,0,1,2,10.66,65,0.0
3,0,1,1,29.52,62,22.0028
3,0,1,1,30.34,48,6.0032
2,0,1,2,24.6,53,8.9981
2,0,1,2,25.42,53,19.9995
3,1,0,1,32.8,46,8.9981
4,0,1,1,14.76,81,6.0032
3,0,1,1,20.5,77,6.0032
1,0,1,3,14.76,93,16.9979
3,0,1,1,15.58,71,15.0013
4,0,1,2,16.4,87,0.0
1,0,0,2,11.48,81,7.0015
1,0,1,2,14.76,81,11.0014
3,0,1,1,28.7,79,27.9993
2,0,1,1,28.7,54,19.0012
2,0,0,2,26.24,69,7.0015
2,0,1,3,20.5,82,12.998
3,0,1,2,32.8,36,7.0015
1,0,1,1,9.84,70,6.0032
2,0,1,1,23.78,83,0.0
4,0,1,1,12.3,56,15.0013
2,0,1,1,23.78,60,6.0032
2,0,1,2,13.94,87,0.0
4,0,1,1,17.22,71,8.9981
1,0,1,1,13.94,36,19.9995
2,0,0,1,24.6,78,16.9979
2,0,0,1,22.96,68,8.9981
2,0,0,2,27.06,50,19.0012
4,0,0,1,22.96,68,6.0032
2,0,1,1,32.8,63,8.9981
3,0,1,1,22.96,64,7.0015
4,0,1,1,17.22,77,11.0014
4,0,0,2,11.48,61,6.0032
1,0,1,1,17.22,38,19.9995
1,0,0,1,9.02,51,16.9979
4,0,1,1,11.48,52,7.0015
2,0,0,1,26.24,69,16.9979
4,0,0,1,12.3,52,19.9995
2,0,0,2,20.5,88,8.9981
4,0,1,1,10.66,65,16.9979
2,0,1,1,22.14,52,0.0
4,0,1,1,12.3,52,26.0027
3,0,1,2,24.6,60,0.0
1,0,0,1,4.1,46,31.0009
3,0,1,1,35.26,34,15.0013
3,0,0,1,25.42,69,12.998
3,0,1,1,33.62,28,0.0
4,0,1,1,15.58,76,0.0
2,0,0,1,16.4,43,27.9993
3,0,1,2,30.34,70,0.0
1,0,1,2,9.02,93,6.0032
2,0,1,2,26.24,69,19.0012
2,0,1,2,24.6,56,16.9979
4,0,0,1,12.3,70,8.9981
4,0,1,2,17.22,77,22.0028
3,0,1,1,31.16,58,7.0015
3,0,1,1,22.96,83,6.0032
3,0,1,1,27.06,74,8.9981
2,0,1,1,22.96,21,15.0013
2,0,1,2,28.7,79,11.0014
4,0,1,1,9.84,65,11.0014
3,0,0,1,35.26,47,35.0008
1,0,1,2,6.56,86,7.0015
4,0,0,1,16.4,71,15.0013
1,0,0,1,9.02,35,23.9994
3,0,1,2,35.26,50,19.9995
2,0,1,1,28.7,84,16.9979
4,0,1,3,14.76,81,15.0013
2,0,1,2,22.14,68,15.0013
4,0,0,1,25.42,46,7.0015
2,0,1,1,22.14,88,7.0015
3,0,1,1,29.52,70,16.9979
3,0,1,2,28.7,74,7.0015
2,0,1,2,22.96,83,19.9995
1,0,0,2,18.86,88,19.9995
3,0,1,1,29.52,54,12.998
1,0,1,2,13.12,93,22.0028
4,0,1,1,16.4,71,0.0
3,0,1,1,25.42,57,0.0
3,0,1,1,34.44,44,16.9979
3,0,1,1,31.98,31,16.9979
3,0,1,1,26.24,78,19.0012
4,0,1,1,13.94,61,8.9981
3,0,1,2,27.06,89,7.0015
2,0,0,1,20.5,64,0.0
2,0,0,1,24.6,60,16.9979
3,0,0,2,33.62,52,0.0
3,0,1,1,31.16,62,22.0028
2,0,1,1,22.14,37,26.0027
4,0,1,1,19.68,77,11.0014
1,0,0,1,18.04,38,27.9993
1,0,0,1,4.92,80,7.0015
4,0,0,1,16.4,66,0.0
2,0,1,2,24.6,88,8.9981
3,0,1,3,24.6,88,6.0032
1,0,1,2,18.04,94,8.9981
1,0,1,2,13.12,87,11.0014
2,0,1,1,16.4,66,15.0013
1,0,1,1,5.74,59,27.9993
2,0,0,1,22.14,68,8.9981
2,0,1,1,31.98,35,0.0
1,0,1,1,9.84,65,11.0014
3,0,1,1,28.7,79,8.9981
3,0,1,2,27.06,74,7.0015
3,0,1,1,27.88,69,11.0014
4,0,0,1,8.2,80,8.9981
1,0,1,1,9.84,32,23.9994
4,0,1,1,12.3,39,0.0
4,0,1,3,16.4,76,0.0
2,0,1,1,22.14,64,26.0027
1,0,0,1,9.84,65,12.998
3,1,0,2,26.24,83,8.9981
2,0,0,2,25.42,65,11.0014
3,0,1,2,31.98,66,15.0013
2,0,1,1,27.06,34,8.9981
1,0,1,1,10.66,22,0.0
3,0,1,3,25.42,91,11.0014
2,0,0,1,24.6,60,6.0032
2,0,0,2,32.8,46,12.998
4,0,1,1,18.86,33,19.0012
2,0,0,1,22.96,52,7.0015
1,0,0,1,9.02,87,0.0
4,0,1,1,13.12,31,8.9981
3,0,1,1,26.24,69,8.9981
2,0,1,1,21.32,23,27.9993
3,0,1,1,29.52,58,0.0
2,0,1,1,24.6,78,8.9981
2,0,1,1,21.32,27,19.0012
1,0,1,1,7.38,55,0.0
2,0,1,2,18.86,59,30.0026
2,0,1,1,26.24,23,16.9979
4,0,1,1,13.94,49,6.0032
3,0,1,1,30.34,66,12.998
4,0,0,1,25.42,53,6.0032
4,0,1,2,25.42,88,7.0015
1,0,1,1,9.02,69,12.998
3,0,1,3,28.7,79,12.998
3,0,0,1,23.78,94,11.0014
3,0,0,3,27.88,83,6.0032
3,0,0,2,25.42,69,7.0015
4,0,1,1,15.58,76,0.0
4,0,1,1,16.4,76,0.0
4,0,1,2,10.66,56,11.0014
3,0,1,2,25.42,100,0.0
3,0,0,2,26.24,73,8.9981
1,0,1,1,9.02,80,8.9981
1,0,1,3,12.3,81,15.0013
3,0,1,1,25.42,78,0.0
3,0,0,1,26.24,78,19.9995
1,0,1,1,21.32,63,6.0032
3,0,0,1,22.96,52,0.0
3,0,1,2,25.42,78,11.0014
4,0,0,2,21.32,29,27.9993
2,0,0,2,20.5,59,7.0015
3,0,1,1,25.42,38,16.9979
3,0,1,2,27.06,83,11.0014
4,0,1,1,14.76,46,26.0027
3,0,1,1,24.6,88,16.9979
2,0,1,2,16.4,100,19.9995
2,0,1,3,22.96,84,0.0
3,0,1,1,29.52,70,6.0032
4,0,0,1,11.48,81,11.0014
2,1,0,1,28.7,45,19.9995
4,0,1,1,14.76,87,6.0032
4,0,0,1,16.4,40,12.998
2,0,0,1,20.5,25,19.0012
1,0,1,1,10.66,41,22.0028
4,0,1,2,24.6,88,8.9981
2,0,1,1,23.78,30,31.0009
4,1,0,1,13.94,42,32.9975
2,0,1,1,22.96,88,19.0012
1,0,1,1,8.2,64,19.0012
2,0,1,1,26.24,53,15.0013
1,0,1,1,18.86,63,11.0014
2,0,0,1,27.88,41,6.0032
4,0,1,3,18.86,100,15.0013
1,0,0,1,11.48,56,7.0015
3,0,0,1,32.8,46,19.0012
4,0,1,1,9.02,64,15.0013
1,0,1,1,12.3,62,6.0032
1,0,0,2,12.3,87,12.998
2,0,0,1,28.7,37,8.9981
3,0,0,1,28.7,58,8.9981
2,0,1,3,12.3,93,27.9993
2,0,0,1,22.14,64,6.0032
3,0,0,1,30.34,55,19.0012
3,0,1,3,22.14,83,26.0027
3,0,1,2,27.88,89,8.9981
3,0,1,2,28.7,79,0.0
3,0,1,1,24.6,83,6.0032
2,0,0,1,16.4,62,12.998
2,0,1,1,27.88,57,23.9994
1,0,1,1,9.02,44,23.9994
1,0,0,1,12.3,61,11.0014
1,0,0,1,9.84,65,16.9979
3,0,1,1,36.9,27,0.0
1,0,1,2,14.76,50,7.0015
2,0,1,1,17.22,94,0.0
3,0,1,2,22.14,81,27.9993
2,0,1,2,22.14,49,22.0028
2,0,1,1,20.5,94,0.0
2,0,0,2,30.34,55,12.998
1,0,1,1,8.2,27,19.0012
1,0,1,1,26.24,33,11.0014
1,0,0,1,17.22,47,32.9975
2,0,1,1,24.6,56,19.9995
1,0,0,2,17.22,77,19.0012
4,0,1,1,24.6,40,15.0013
3,0,1,1,27.06,89,8.9981
4,0,1,2,16.4,58,19.0012
4,0,1,1,12.3,70,11.0014
1,0,1,1,16.4,50,11.0014
1,0,1,2,13.12,93,8.9981
2,0,1,1,27.88,51,0.0
3,0,0,1,28.7,58,8.9981
4,0,1,1,9.84,52,12.998
3,0,1,3,28.7,74,15.0013
3,0,1,1,26.24,69,15.0013
1,0,0,1,10.66,60,15.0013
4,0,1,3,18.86,88,15.0013
2,0,1,2,22.14,88,15.0013
3,0,0,1,24.6,43,27.9993
1,0,1,1,12.3,52,11.0014
4,0,1,1,17.22,44,7.0015
1,0,1,1,19.68,82,19.0012
4,0,0,2,18.04,72,7.0015
1,0,0,1,21.32,34,27.9993
3,0,1,1,32.8,59,16.9979
2,0,1,1,18.86,67,19.9995
3,0,1,1,34.44,41,7.0015
2,0,0,2,12.3,93,11.0014
4,0,1,1,13.94,61,26.0027
1,0,0,1,9.02,51,19.0012
1,0,1,2,8.2,64,12.998
1,0,1,1,5.74,46,22.0028
2,0,0,2,21.32,72,12.998
4,0,1,3,18.86,100,12.998
1,1,0,2,6.56,50,16.9979
3,0,0,2,26.24,78,7.0015
3,0,1,1,30.34,51,19.0012
2,0,1,1,27.06,34,8.9981
4,0,1,2,22.96,64,12.998
4,0,1,2,14.76,66,16.9979
3,0,1,1,33.62,36,19.9995
2,0,1,1,13.94,46,19.0012
3,0,1,3,26.24,89,16.9979
1,0,1,3,13.12,76,0.0
2,0,1,1,16.4,40,23.9994
1,0,1,1,7.38,40,7.0015
2,0,1,2,32.8,46,19.0012
1,0,1,1,0.82,41,12.998
4,0,1,1,10.66,52,16.9979
4,0,0,1,15.58,46,15.0013
3,0,0,1,26.24,65,0.0
2,0,0,1,22.96,49,19.9995
2,0,0,1,26.24,78,15.0013
2,0,1,1,22.96,56,7.0015
3,0,1,1,28.7,74,19.9995
3,0,1,1,32.8,66,8.9981
4,0,1,1,25.42,43,22.0028
4,1,0,1,13.12,87,8.9981
3,0,0,1,30.34,37,11.0014
3,0,1,1,30.34,66,0.0
4,0,1,2,14.76,57,12.998
2,0,0,3,24.6,35,11.0014
4,1,0,3,16.4,71,15.0013
1,0,1,1,24.6,64,15.0013
3,0,1,2,36.9,24,12.998
4,0,1,1,18.86,82,7.0015
4,0,1,1,20.5,82,7.0015
1,0,1,1,18.86,28,27.9993
2,0,1,1,37.72,40,16.9979
3,0,1,1,30.34,66,8.9981
1,0,0,3,3.28,79,31.0009
1,0,1,1,8.2,51,12.998
3,0,0,1,37.72,33,8.9981
2,0,0,2,13.94,81,6.0032
3,0,1,1,36.9,33,16.9979
2,0,1,3,18.86,47,16.9979
1,0,1,2,7.38,51,0.0
4,0,1,1,12.3,52,6.0032
1,0,1,1,8.2,82,7.0015
2,0,1,3,22.14,88,16.9979
2,0,1,2,21.32,94,16.9979
1,0,1,1,22.14,73,19.0012
3,0,0,1,18.04,82,16.9979
4,0,1,2,10.66,56,19.9995
4,0,1,3,22.14,100,7.0015
1,0,1,1,11.48,56,19.9995
1,0,1,1,13.94,71,19.0012
3,0,0,1,30.34,70,16.9979
2,0,0,1,21.32,59,7.0015
4,0,1,1,19.68,67,15.0013
3,0,1,1,25.42,78,12.998
1,0,1,1,13.12,76,7.0015
1,0,0,1,16.4,54,12.998
4,0,1,1,22.14,68,7.0015
1,0,0,2,8.2,40,36.9974
2,0,1,1,23.78,78,15.0013
1,0,0,1,14.76,50,23.9994
4,0,1,2,28.7,70,7.0015
4,0,1,1,13.94,46,23.9994
4,0,0,1,14.76,87,0.0
1,0,1,1,13.12,61,23.9994
3,0,0,2,26.24,73,7.0015
1,0,1,2,8.2,86,0.0
3,0,1,1,24.6,56,8.9981
2,0,1,1,15.58,71,19.9995
4,0,1,2,18.86,77,7.0015
3,0,1,3,28.7,74,15.0013
2,0,1,1,20.5,34,27.9993
3,0,1,1,38.54,38,22.0028
1,0,0,1,9.02,41,16.9979
4,0,1,2,15.58,87,7.0015
1,0,1,2,14.76,25,11.0014
2,0,0,1,25.42,57,12.998
